sample_id,第180天价格,外推期最高价,外推期最低价,外推期均价,突破120,突破130,最终状态,缓和占比,维持占比,升级占比,第90天价格,第120天价格,第150天价格
1907,99.09010035609926,131.25283318965853,91.0191875394444,106.83363536002801,True,True,维持,0.02586206896551724,0.7931034482758621,0.1810344827586207,110.88588728630869,105.06506701911992,112.8177605439924
1908,100.61731278097182,129.96555365686737,95.1499030167635,107.82238001206198,True,False,维持,0.02586206896551724,0.7844827586206896,0.1896551724137931,114.12708420463491,103.35673515799155,99.81415886863556
1909,96.63119671951438,115.5962006793831,93.94471550734,105.72811833850285,False,False,维持,0.05172413793103448,0.8620689655172413,0.08620689655172414,109.08798454867303,109.56275257437527,97.28664258801042
1910,97.30117530249804,116.98501201546425,95.49516812619896,104.9587553710653,False,False,维持,0.0603448275862069,0.853448275862069,0.08620689655172414,114.35793763376849,97.37928809632263,99.9598883047377
1911,113.87301202134171,122.39592320993327,97.76151283832282,108.26593244215822,True,False,升级,0.05172413793103448,0.6724137931034483,0.27586206896551724,103.00229010090531,103.771762970906,117.3077384571719
1912,99.10095019882577,115.38160473501345,93.17790223569173,106.43388052626904,False,False,维持,0.05172413793103448,0.8362068965517241,0.11206896551724138,112.87789296458492,109.10218724741115,103.085438805085
1913,94.89034681834232,117.0630624581172,94.72294482026368,106.3646949573137,False,False,维持,0.08620689655172414,0.7241379310344828,0.1896551724137931,107.56360227695743,106.97720342072171,99.64363777311993
1914,95.70854554515664,122.23821089420915,91.26694288696329,101.90185536110089,True,False,维持,0.20689655172413793,0.7155172413793104,0.07758620689655173,110.99277260475392,110.86294464175859,101.58813318654165
1915,95.61458044610094,125.88163748649426,95.4572466670843,104.2622618850381,True,False,维持,0.04310344827586207,0.896551724137931,0.0603448275862069,105.70736905946393,100.74187069584674,104.13076089898055
1916,105.55589844249357,117.59131204472831,95.97179689900665,105.62495734945605,False,False,升级,0.11206896551724138,0.6724137931034483,0.21551724137931033,101.22177704905089,106.96154599310239,108.40539877886546
1917,103.96014186534948,125.75425670011248,94.21971084037413,107.92200145784236,True,False,维持,0.05172413793103448,0.6724137931034483,0.27586206896551724,110.13461139412655,104.87121900838078,96.54967617096915
