day_index,trade_date,p05,p10,p25,p50,p75,p90,p95
171,2026-08-20,87.07456774575488,87.678437419959,88.83980997604048,90.23327342694299,92.21402178558995,94.69827962285198,96.65872644192152
172,2026-08-21,86.89372797006146,87.61709210716472,88.67307752052848,90.10814004050384,92.15763301759044,94.60057281352732,96.48514614275511
173,2026-08-22,86.90343152820121,87.5120244864866,88.6101281812428,90.03970604317232,92.05410980629574,94.52740958613052,96.54328464309643
174,2026-08-23,86.74748705411857,87.35330932876658,88.48227378306541,89.9065302352329,91.95806540347664,94.5089444902103,96.31110533756765
175,2026-08-24,86.63960147520933,87.21897386711781,88.37732924787466,89.88299263841982,91.88711276680056,94.4013241597391,96.19884118895695
176,2026-08-25,86.52055995908337,87.19014086142647,88.34672191051405,89.8632817128946,91.7600254366317,94.28105501713424,96.21185816408682
177,2026-08-26,86.49222725174769,87.0516316239389,88.22158526444315,89.77453747106348,91.71296444765812,94.07838066805202,95.9526544856428
178,2026-08-27,86.31677066293426,86.96758803392385,88.12313305435819,89.64165887118486,91.60700902312765,94.01155494198177,95.63720931912218
179,2026-08-28,86.21695112852332,86.91160429289334,88.08048749175447,89.55775545617189,91.46725439620114,93.8244714680199,95.60272174695655
180,2026-08-29,86.3068661555939,86.85877921126327,87.9926895899248,89.48758292717972,91.3804874829912,93.77374534108004,95.55012674438798
