窗口起始,窗口终止,日收益波动率,实现波动率_46日,最大单日绝对收益,平均绝对日收益,累计收益率,价格区间比例,朴素上一日基准_RMSE
2018-12-24,2019-02-27,0.020313625268835837,0.1377737097267964,0.08506921333620168,0.015249890228691838,0.31156274664561945,0.3263614838200473,1.2957119916159574
2018-12-26,2019-02-28,0.016474349945429404,0.11173447758738397,0.045868125129408306,0.013396268881915065,0.20260964117433855,0.26132656759695544,1.2119692921924181
2018-12-27,2019-03-01,0.01612657846527282,0.10937577665024212,0.045868125129408306,0.013202546454224601,0.21313923105636445,0.26913027248973503,1.033857277173797
2018-12-28,2019-03-04,0.015880670525510423,0.10770794785730305,0.045868125129408306,0.013063907941109601,0.2414772727272727,0.27310606060606063,1.0098439397296473
2018-12-31,2019-03-05,0.01559020379576558,0.10573790664705426,0.045868125129408306,0.012509647526243716,0.21089566020313932,0.24136657433056327,0.9869198901457082
2019-01-02,2019-03-06,0.015569505816928397,0.10559752612459675,0.045868125129408306,0.012414875536042187,0.20574250182882237,0.22933430870519383,1.0200458216476695
2019-01-03,2019-03-07,0.015472025196602065,0.10493638039058381,0.045868125129408306,0.01211795047220359,0.1897389738973898,0.21008100810081012,0.9819446101442301
2019-01-04,2019-03-08,0.014870923500368328,0.10085951033331027,0.045868125129408306,0.011476539103471472,0.1461163357715083,0.17067223963775682,0.9744050581720645
2019-01-07,2019-03-11,0.014934422900262836,0.10129018421712525,0.045868125129408306,0.011693743550396308,0.15737363210005206,0.16762202536043075,0.9423709691402108
2019-01-08,2019-03-12,0.014780263472594337,0.10024462410866777,0.045868125129408306,0.01132680113879971,0.13841952551629966,0.14729476019798593,0.9421679440432095
2019-01-09,2019-03-13,0.013375536586432606,0.09071730283055086,0.03213371352743721,0.01058562195894272,0.10107597000326063,0.13400717313335517,0.9382974868947709
2019-01-10,2019-03-14,0.01342108973631144,0.09102625932479988,0.03213371352743721,0.010676137368259984,0.09660019614253024,0.13435763321346855,0.8487650875908144
2019-01-11,2019-03-15,0.013325543965280464,0.09037823637717567,0.03213371352743721,0.01052381644992119,0.10414259778841406,0.13566595147714153,0.848899543398751
2019-01-14,2019-03-18,0.012854790362775257,0.08718543010424037,0.03213371352743721,0.010162422309023325,0.1333445718138908,0.1385704652730952,0.8458312093926353
2019-01-15,2019-03-19,0.012587136694824096,0.08537011460700175,0.03213371352743721,0.009809348557309807,0.11547992730877232,0.12539236742111357,0.8259513618693974
2019-01-16,2019-03-20,0.012523033126299536,0.0849353430521723,0.03213371352743721,0.009708726426945109,0.11044045676998371,0.13246329526916786,0.8105204983594608
2019-01-17,2019-03-21,0.012590721077532554,0.08539442507331632,0.03213371352743721,0.00982469403238217,0.10466067048242023,0.13278822567457058,0.8061839794337589
2019-01-18,2019-03-22,0.012340839728557736,0.08369964730794063,0.03213371352743721,0.00956244557818458,0.06727388942154056,0.12975391498881417,0.813633824272319
2019-01-21,2019-03-25,0.012340772335689617,0.08369919022727053,0.03213371352743721,0.0095741712514134,0.06783719074221883,0.12960893854748587,0.7860080760731233
2019-01-22,2019-03-26,0.012007538339855527,0.08143908730592835,0.03213371352743721,0.009344736327804883,0.09640708827832878,0.1320110551129896,0.7899628499795576
2019-01-23,2019-03-27,0.011895256811730233,0.08067755693117304,0.03213371352743721,0.0091767328133516,0.10472751149047932,0.1332895600787917,0.7721497376748263
2019-01-24,2019-03-28,0.011893573030659936,0.08066613697233495,0.03213371352743721,0.009078130944032047,0.09983660130718963,0.13267973856209134,0.7672352963726309
2019-01-25,2019-03-29,0.011892495662915196,0.08065882990877694,0.03213371352743721,0.009070249856530934,0.09944661458333326,0.13216145833333318,0.7669405622908174
2019-01-28,2019-04-01,0.011606895849764378,0.07872179773286918,0.03213371352743721,0.009048125168597345,0.1536280233527938,0.15362802335279388,0.8020571377239353
2019-01-29,2019-04-02,0.01133629035764208,0.07688646199004974,0.03213371352743721,0.00873542026933339,0.13750817527795944,0.13750817527795942,0.7737486391081655
2019-01-30,2019-04-03,0.011319831048129437,0.07677482952164061,0.03213371352743721,0.008570462882250515,0.12747324035030805,0.13542004541031455,0.7529362811541627
2019-01-31,2019-04-04,0.011256272535222241,0.07634375471386728,0.03213371352743721,0.00847854723972841,0.13214635739954272,0.13639333551127072,0.7499579698368024
2019-02-01,2019-04-05,0.010856236036213178,0.07363057517229366,0.03213371352743721,0.008248937362148465,0.12050874403815581,0.14149443561208278,0.7668030754514085
2019-02-04,2019-04-08,0.010878857957292981,0.07378400450590909,0.03213371352743721,0.008415285930712392,0.13180515759312317,0.15154409423750392,0.7684399781375245
2019-02-05,2019-04-09,0.010716681146133706,0.0726840678570159,0.03213371352743721,0.008247246141920725,0.14039607148607303,0.15327644501690543,0.7366773230260781
2019-02-06,2019-04-10,0.010756497579391143,0.07295411604611891,0.03213371352743721,0.008321337733993309,0.14420463629096725,0.15971223021582726,0.7560581413115509
2019-02-07,2019-04-11,0.01058711365703134,0.07180529839083866,0.03213371352743721,0.008194034108977965,0.15077821011673165,0.161964980544747,0.7272431565134532
2019-02-08,2019-04-12,0.010609216655184951,0.07195520821793286,0.03213371352743721,0.008267538354870572,0.15459093109569144,0.16120703566241723,0.7360337303234897
2019-02-11,2019-04-15,0.010561189730488323,0.07162947376656562,0.03213371352743721,0.008205025557193856,0.15784345566742441,0.16222799610263064,0.7519626493962018
2019-02-12,2019-04-16,0.010393025441748898,0.07048892806895729,0.03213371352743721,0.008010260823955137,0.14773997763935465,0.14773997763935473,0.7310177539032399
2019-02-13,2019-04-17,0.010253442755513473,0.0695422322309776,0.03213371352743721,0.007729766244044122,0.12641509433962272,0.12987421383647796,0.7158045033083547
2019-02-14,2019-04-18,0.010109005674536651,0.0685626122859934,0.03213371352743721,0.007452747821413687,0.10687732342007417,0.11307311028500615,0.7012659360353081
2019-02-15,2019-04-22,0.010239762496435406,0.0694494481996555,0.03213371352743721,0.007502411633502603,0.10935381834613644,0.13149570718481704,0.7589480706300288
2019-02-18,2019-04-23,0.010239242783794348,0.06944592333702744,0.03213371352743721,0.0075064624482744586,0.10955605718585404,0.13258088788562833,0.7094639740217838
2019-02-19,2019-04-24,0.010239992638541168,0.06945100909935979,0.03213371352743721,0.007502788846278971,0.10937264931548052,0.1326914397472543,0.7094103491479812
2019-02-20,2019-04-25,0.010166339834610034,0.0689514714789164,0.03213371352743721,0.007289645748760173,0.0952097590002976,0.13121094912228493,0.7096248243292702
2019-02-21,2019-04-26,0.011491442618948147,0.07793875582385558,0.034407539205451344,0.008024484745630212,0.05958587814687921,0.1313868613138685,0.791279920788768
2019-02-22,2019-04-29,0.011491623513341822,0.07793998270932558,0.034407539205451344,0.00808508855994235,0.0653341288782816,0.1315632458233889,0.7923232212654899
2019-02-25,2019-04-30,0.01032090894866864,0.0699998102156612,0.034407539205451344,0.007445556475121642,0.10382008626001227,0.13585951940850266,0.7930020012036818
2019-02-26,2019-05-01,0.01019687444298105,0.06915856726879414,0.034407539205451344,0.007270345411059581,0.09515123879008947,0.1328469372245021,0.73106384661402
2019-02-27,2019-05-02,0.010806783308263129,0.0732951704527707,0.034407539205451344,0.00757244923171623,0.0583721979840528,0.13148788927335633,0.7621194702646837
2019-02-28,2019-05-03,0.010820669255026703,0.07338934952584937,0.034407539205451344,0.007671058978953397,0.06660638939119945,0.13170584689572024,0.7581513557732851
2019-03-01,2019-05-06,0.010293849980127497,0.06981628736201217,0.034407539205451344,0.007273602909496211,0.09200000000000008,0.13446153846153838,0.7585512507405158
2019-03-04,2019-05-07,0.010569767395019424,0.0716876503179001,0.034407539205451344,0.007436621450383306,0.06590389016018317,0.1249427917620137,0.7496506432709323
2019-03-05,2019-05-08,0.010593860824611542,0.07185105990781904,0.034407539205451344,0.007572506266977597,0.07244166539576025,0.12459966448070768,0.7481992875651808
2019-03-06,2019-05-09,0.01057955995514464,0.07175406669204891,0.034407539205451344,0.007450832959206922,0.06658577278932176,0.12027908387683894,0.7481934764891165
2019-03-07,2019-05-10,0.010618416512337305,0.07201760468493774,0.034407539205451344,0.007566965619279173,0.0721743077621424,0.11998789529429554,0.7505432814910177
2019-03-08,2019-05-13,0.010799212318270622,0.07324382150034257,0.034407539205451344,0.007759848981756994,0.06290837258775261,0.12049840449779657,0.7620766822080425
2019-03-11,2019-05-14,0.010858621710881443,0.07364675560512621,0.034407539205451344,0.007812631133610025,0.0654359897943868,0.10670868977937865,0.7762535444153486
2019-03-12,2019-05-15,0.011001992565893239,0.07461914405377902,0.034407539205451344,0.008087795243275582,0.07871064467766109,0.10554722638680647,0.7797351835859017
2019-03-13,2019-05-16,0.01097747163529719,0.0744528350109833,0.034407539205451344,0.00806151273193724,0.0774355937222384,0.10290198400947569,0.7889853142403583
2019-03-14,2019-05-17,0.01100687277526827,0.07465224324414722,0.034407539205451344,0.008096942107319198,0.07571918318676407,0.10359218959606481,0.7842096547535586
2019-03-15,2019-05-20,0.011174453935299299,0.07578883397043258,0.034407539205451344,0.008303432890059595,0.06576980568011948,0.10388639760837053,0.7918566514980723
2019-03-18,2019-05-21,0.011177548056146083,0.07580981931902314,0.034407539205451344,0.008253382760683176,0.057712330804700285,0.10337646883831605,0.7918566514980722
2019-03-19,2019-05-22,0.011475860403931615,0.07783307209974544,0.034407539205451344,0.008529581835636391,0.03569312796208557,0.10293246445497614,0.8092830965952412
2019-03-20,2019-05-23,0.013313987493895828,0.09029985657480452,0.04579166117317557,0.00936689125788122,-0.018657264580578814,0.10210077861025399,0.9306379298748468
2019-03-21,2019-05-24,0.013537697856877612,0.0918171340771917,0.04579166117317557,0.009595405693243336,0.006809770540340709,0.10288675055514418,0.9441075841421804
2019-03-22,2019-05-27,0.013498081025675467,0.09154843965509299,0.04579166117317557,0.009561818741533652,0.028297649348704823,0.10405749363677179,0.9461604331282265
2019-03-25,2019-05-28,0.013497359522300032,0.09154354618111685,0.04579166117317557,0.00952848527041981,0.02675635276532118,0.10373692077727947,0.9395026436318881
2019-03-26,2019-05-29,0.013502324183718618,0.09157721815311219,0.04579166117317557,0.009518700743568234,0.01082443653618026,0.10290628706998811,0.9424863048249618
2019-03-27,2019-05-30,0.015019130734577026,0.1018647007016,0.04579166117317557,0.010459004675271907,-0.031054977711738485,0.12674591381872216,1.035572725386885
2019-03-28,2019-05-31,0.016972562713784882,0.11511352098417717,0.05435692568859009,0.011663634637864139,-0.082454315852028,0.17798246917248547,1.1535747841421893
2019-03-29,2019-06-03,0.017044328152644637,0.11560025787190784,0.05435692568859009,0.011896156429354878,-0.0984455958549223,0.19008142116950402,1.1605218091725895
2019-04-01,2019-06-04,0.016672574574675834,0.11307890243371592,0.05435692568859009,0.011554424518874071,-0.11220358588779644,0.1856564488143435,1.1623224502094385
2019-04-02,2019-06-05,0.016715330436039153,0.11336888679419471,0.05435692568859009,0.011751217652114978,-0.13037228690527514,0.1903119160557711,1.1455357584610995
2019-04-03,2019-06-06,0.01733871997998519,0.1175969203892667,0.05435692568859009,0.012361770420246472,-0.10486191024165703,0.19044879171461443,1.172032793724314
2019-04-04,2019-06-07,0.017552770655327607,0.11904868270254979,0.05435692568859009,0.012652315503199844,-0.08757755013706536,0.19102582599913426,1.1814324393276388
2019-04-05,2019-06-10,0.017415983078182325,0.11812094421675828,0.05435692568859009,0.012605978282772013,-0.1157775255391601,0.18785471055618608,1.1846940533319155
2019-04-08,2019-06-11,0.01733046761421909,0.11754095012149958,0.05435692568859009,0.012504253557460624,-0.1271448663853726,0.18621659634317855,1.2025941163566594
2019-04-09,2019-06-12,0.018057772819044287,0.12247377401906856,0.05435692568859009,0.013251493671255702,-0.15600734152195395,0.1970916278413101,1.2204863606455183
2019-04-10,2019-06-13,0.018086766582960063,0.12267041929339818,0.05435692568859009,0.013286579364500797,-0.1546737459829537,0.19505379348889193,1.2244475240411237
2019-04-11,2019-06-14,0.018160505166333503,0.12317053869832505,0.05435692568859009,0.013289169933274347,-0.14046210200056364,0.19667511975204274,1.2218926872399385
2019-04-12,2019-06-17,0.018198149685205365,0.12342585624737,0.05435692568859009,0.01350462247752178,-0.1622641509433962,0.19510831586303276,1.2289603241198932
2019-04-15,2019-06-18,0.018726324658109233,0.1270081132024323,0.05435692568859009,0.01400502436033649,-0.1371669004207573,0.19579242636746136,1.2480184293511072
2019-04-16,2019-06-19,0.01865736576336994,0.1265404112230388,0.05435692568859009,0.013838395385220801,-0.1441692179237406,0.1942666295574728,1.2474774547060978
2019-04-17,2019-06-20,0.01974952928432235,0.13394782461767,0.05435692568859009,0.014669606692402583,-0.10608598548297032,0.19486320491345607,1.2998595241827868
2019-04-18,2019-06-21,0.019814640673170156,0.13438943154249539,0.05435692568859009,0.014800298972499647,-0.09627763783935062,0.1953540442205429,1.3018916003763292
2019-04-22,2019-06-24,0.01921649170671003,0.13033258787289748,0.05435692568859009,0.014309150768849453,-0.13021045485403937,0.18954514596062447,1.3038771614588232
2019-04-23,2019-06-25,0.01939623116804439,0.13155164021065632,0.05435692568859009,0.014622410590307746,-0.1178624711786247,0.18933948189339472,1.271499457162771
2019-04-24,2019-06-26,0.01945125323510085,0.13192481802578687,0.05435692568859009,0.014786187634916884,-0.11133713045836713,0.18931380526173033,1.273495702524288
2019-04-25,2019-06-27,0.019451374273286103,0.1319256389466998,0.05435692568859009,0.014783932508575435,-0.1112469437652811,0.1879923933713665,1.2735801983931494
2019-04-26,2019-06-28,0.018929806367664868,0.12838819330216905,0.05435692568859009,0.014320226117098652,-0.09250667791367917,0.18262336566849424,1.2800501009216667
2019-04-29,2019-07-01,0.018997887757673495,0.1288499437549174,0.05435692568859009,0.01445927722037961,-0.08681041725007,0.1818818258190982,1.2302447617905334
2019-04-30,2019-07-02,0.019682983606908788,0.1334964898745006,0.05435692568859009,0.015217897365716658,-0.12336031258721736,0.18127267652804907,1.2794105300285086
2019-05-01,2019-07-03,0.019852610079168324,0.13464695258323822,0.05435692568859009,0.015462165868103589,-0.11367106176266484,0.18029146426092985,1.2901449193960657
2019-05-02,2019-07-04,0.019633831685592792,0.1331631253248309,0.05435692568859009,0.015169451490938339,-0.10191897654584214,0.1846481876332622,1.2759156984555133
2019-05-03,2019-07-05,0.019866676794647854,0.13474235768939913,0.05435692568859009,0.015472853081558675,-0.08957332579824817,0.18352641989262497,1.2815886880030556
2019-05-06,2019-07-08,0.019875125039255342,0.1347996564721053,0.05435692568859009,0.01560063155696953,-0.0998872921949846,0.1830092983939137,1.2842600644119868
2019-05-07,2019-07-09,0.019852864016573216,0.13464867487051327,0.05435692568859009,0.015475310609315595,-0.07628452840990407,0.18591670244740224,1.2839223191996987
2019-05-08,2019-07-10,0.020481432761627193,0.13891183551654826,0.05435692568859009,0.01607085928962923,-0.05119453924914663,0.18472696245733783,1.3133867604817315
2019-05-09,2019-07-11,0.02048410449326367,0.1389299560821332,0.05435692568859009,0.016100815109338005,-0.04991467576791797,0.18472696245733783,1.3117769229759213
2019-05-10,2019-07-12,0.020450492233277884,0.13870198664343103,0.05435692568859009,0.015993926295853018,-0.05447360993508321,0.18331922099915318,1.3120760184763958
2019-05-13,2019-07-15,0.020441124727013302,0.13863845312482562,0.05435692568859009,0.01597698911661522,-0.05375268048606152,0.18570407433881336,1.3150921607645412
2019-05-14,2019-07-16,0.020652418821273055,0.14007151939558085,0.05435692568859009,0.01625826556285342,-0.09282997605296506,0.1829835188054655,1.3345859152626303
2019-05-15,2019-07-17,0.020570798956117832,0.13951794653691993,0.05435692568859009,0.0162375489291234,-0.11605281445448234,0.18054204308547595,1.330984434626263
2019-05-16,2019-07-18,0.020643076838820284,0.1400081589878896,0.05435692568859009,0.016466065405797224,-0.14470248728871782,0.17850762676927298,1.338541548948284
2019-05-17,2019-07-19,0.020636900838852175,0.1399662713181301,0.05435692568859009,0.016285650299127614,-0.137453235416378,0.17167798254122213,1.333070988683486
2019-05-20,2019-07-22,0.020728635051176163,0.14058844301685347,0.05435692568859009,0.01630342805708686,-0.11556802244039266,0.161570827489481,1.3354831400625418
2019-05-21,2019-07-23,0.020918727663447094,0.14187771384062922,0.05435692568859009,0.01660763597452877,-0.09857966530727047,0.15933061454085218,1.3381232802113112
2019-05-22,2019-07-24,0.02092521870779286,0.1419217382453173,0.05435692568859009,0.01661691792548453,-0.09895609895609903,0.1451451451451452,1.3474484744524924
2019-05-23,2019-07-25,0.019872328457152685,0.13478068912946015,0.05435692568859009,0.015620496198605248,-0.057634730538922097,0.13338323353293408,1.3361983711098153
2019-05-24,2019-07-26,0.019684568410812633,0.13350723853753504,0.05435692568859009,0.01533424842134946,-0.0696956329951478,0.13101014556682836,1.2548609831198523
2019-05-27,2019-07-29,0.019656794064031802,0.13331886375260169,0.05435692568859009,0.015280864932208796,-0.07192778101339548,0.12973209085614437,1.2440458190918853
2019-05-28,2019-07-30,0.019889426390743307,0.13489665295710132,0.05435692568859009,0.015698949258158054,-0.05430193623525992,0.12971320425098262,1.2530952980866843
2019-05-29,2019-07-31,0.01992493205257268,0.1351374640718974,0.05435692568859009,0.015784681799068244,-0.057943376851987693,0.12307466627548776,1.257835442337351
2019-05-30,2019-08-01,0.020242776114385977,0.13729318738229201,0.05435692568859009,0.015923120335403156,-0.06379389664161939,0.11071921484434902,1.3396738733574383
2019-05-31,2019-08-02,0.018609046046206685,0.12621269095654633,0.050621488104654166,0.014758825824495813,-0.009553108808290078,0.11690414507772019,1.266716055482597
2019-06-03,2019-08-05,0.018693939940515665,0.1267884693613024,0.050621488104654166,0.014857861240669408,-0.013957307060755375,0.11855500821018061,1.171788859152869
2019-06-04,2019-08-06,0.01896706084461905,0.12864086545822104,0.050621488104654166,0.015207958509838814,-0.04511400651465791,0.13631921824104232,1.1835732559389436
2019-06-05,2019-08-07,0.019077995695487786,0.1293932622234416,0.050621488104654166,0.015335494423613349,-0.0505785123966942,0.15801652892561988,1.1942343372110487
2019-06-06,2019-08-08,0.018588252132241235,0.12607165977039192,0.050621488104654166,0.01482857422622676,-0.07199100112485934,0.15362365418608392,1.1877188585505078
2019-06-07,2019-08-09,0.018503315054143026,0.1254955884789274,0.050621488104654166,0.01472713275506114,-0.0762175838077166,0.1511701454775459,1.2232760717949513
2019-06-10,2019-08-12,0.018401167311793296,0.12480278878328026,0.050621488104654166,0.014420502243174847,-0.06338254172015412,0.15340179717586652,1.1467458685151304
2019-06-11,2019-08-13,0.018901341769556,0.1281951370049577,0.050621488104654166,0.014950760809970258,-0.032710280373831835,0.15404447309055755,1.172499188838136
2019-06-12,2019-08-14,0.01870181973326973,0.1268419127159591,0.050621488104654166,0.014841342343576818,-0.027935764469722346,0.15991970558715293,1.205580322103624
2019-06-13,2019-08-15,0.018682833843752876,0.12671314414823262,0.050621488104654166,0.014852353138815463,-0.05140495867768591,0.15884297520661156,1.1626197927993034
2019-06-14,2019-08-16,0.01876807025521834,0.12729124561736885,0.050621488104654166,0.0149810791174023,-0.045894115718734585,0.1575151614489428,1.1640586792321304
2019-06-17,2019-08-19,0.01878154972006586,0.12738266779596066,0.050621488104654166,0.014966402717064444,-0.012178845512178849,0.160326993660327,1.170947219691967
2019-06-18,2019-08-20,0.018394282243237556,0.1247560919763788,0.050621488104654166,0.01454156668145043,-0.03088426527958399,0.15620936280884262,1.1618444855898968
2019-06-19,2019-08-21,0.018417072723198914,0.12491066453195053,0.050621488104654166,0.014657003188976682,-0.025203252032520274,0.156260162601626,1.1392894429347655
2019-06-20,2019-08-22,0.01735535093576908,0.11770971701932781,0.050621488104654166,0.013872862705886547,-0.0687070580886946,0.1500624609618988,1.1402021178568373
2019-06-21,2019-08-23,0.017524278000560025,0.11885543611582078,0.050621488104654166,0.01415697315920824,-0.09585010839269126,0.14880768039640754,1.0926006072470034
2019-06-24,2019-08-26,0.017502115766121696,0.11870512452869665,0.050621488104654166,0.01402684581732026,-0.0905401186387762,0.15001561036528252,1.089864371298597
2019-06-25,2019-08-27,0.017697163584922782,0.12002800319829444,0.050621488104654166,0.014191061421077055,-0.08379458794587946,0.1477552275522755,1.1047083030296314
2019-06-26,2019-08-28,0.017664509981121995,0.11980653568217926,0.050621488104654166,0.014117305223198926,-0.08683045933160383,0.14665038913474743,1.0958379759641552
2019-06-27,2019-08-29,0.01773657916973477,0.1202953327009672,0.050621488104654166,0.01427932244480681,-0.07733455601406092,0.1468745223903408,1.0962425945414436
2019-06-28,2019-08-30,0.017851022267816583,0.12107152355644923,0.050621488104654166,0.014417076500733591,-0.08303640588690941,0.14887683965917892,1.1098648566379599
2019-07-01,2019-09-02,0.01779090238019848,0.12066377064007486,0.050621488104654166,0.01440643705952857,-0.10134927936215887,0.1473474394357559,1.1055669409264932
2019-07-02,2019-09-03,0.01699641584582262,0.11527530079678817,0.050621488104654166,0.013702554239143737,-0.07242916268704225,0.15297675899395097,1.102285175757912
2019-07-03,2019-09-04,0.017709154355695388,0.12010932856242627,0.050621488104654166,0.01414652304008482,-0.053711243344816806,0.15048543689320387,1.0914400140858977
2019-07-04,2019-09-05,0.017682544658914993,0.11992885281811073,0.050621488104654166,0.014044272521994982,-0.03767014878125996,0.152105096549541,1.0819909185506529
2019-07-05,2019-09-06,0.017593732806733053,0.11932650153020026,0.050621488104654166,0.013960786646072317,-0.041278708876474224,0.14913097454996896,1.0869822605648205
2019-07-08,2019-09-09,0.01770800692599226,0.12010154631554722,0.050621488104654166,0.014102331832071689,-0.018469244013147645,0.1504147753952105,1.079731246754205
2019-07-09,2019-09-10,0.017636882270593086,0.11961915543269394,0.050621488104654166,0.013877391120748046,-0.028354508831732295,0.14889990703439726,1.076681697745842
2019-07-10,2019-09-11,0.0173087307075713,0.11739352324780188,0.050621488104654166,0.013746272761630943,-0.0854316546762589,0.1440347721822542,1.1009758517274368
2019-07-11,2019-09-12,0.017611627913994968,0.119447872052734,0.050621488104654166,0.014258214352749158,-0.10866636731028301,0.14384074240383174,1.0750864474846742
2019-07-12,2019-09-13,0.017603008959637574,0.11938941546017265,0.050621488104654166,0.014344877817712116,-0.11716417910447763,0.14343283582089553,1.0766211234590655
2019-07-15,2019-09-16,0.025404060354574043,0.17229872023595147,0.12207549109858291,0.016787372614122078,0.009669134310318794,0.14261973107720197,1.5622273675192373
2019-07-16,2019-09-17,0.02640938965647446,0.17911719530314504,0.12207549109858291,0.017415679370083145,-0.018478260869565277,0.14658385093167697,1.6465629551333256
2019-07-17,2019-09-18,0.026374722738788572,0.17888207282790153,0.12207549109858291,0.017325011286353272,-0.014465408805031443,0.1484276729559748,1.627151418624104
2019-07-18,2019-09-19,0.026284459303279988,0.17826987642287176,0.12207549109858291,0.017203379166672323,0.023457583547557892,0.1516709511568123,1.6298239435462105
2019-07-19,2019-09-20,0.026284433161858797,0.178269699123127,0.12207549109858291,0.017217245077466484,0.024096385542168752,0.1516465863453815,1.6174584195986104
2019-07-22,2019-09-23,0.026240146129664157,0.17796932985680966,0.12207549109858291,0.01708737254671775,0.0038058991436726863,0.14969869965112587,1.6188180067970686
2019-07-23,2019-09-24,0.026505565878763505,0.17976949417923976,0.12207549109858291,0.017404720633406996,-0.04227769110764423,0.1472698907956318,1.6387846769454808
2019-07-24,2019-09-25,0.026397576264682282,0.17903707298179056,0.12207549109858291,0.01708504137915396,-0.023012220282494722,0.14981748928741467,1.6317874968213872
2019-07-25,2019-09-26,0.026398211075432824,0.17904137847777757,0.12207549109858291,0.017081912547869355,-0.021286735504368548,0.14996028594122315,1.623870845153373
2019-07-26,2019-09-27,0.02640181266543237,0.1790658056496184,0.12207549109858291,0.017124875517542357,-0.033033033033033066,0.14920183341235968,1.6250839443200946
2019-07-29,2019-09-30,0.02669627769876628,0.18106296467418095,0.12207549109858291,0.017605323595626592,-0.06761844995293387,0.14810166300596167,1.6447637599627967
2019-07-30,2019-10-01,0.026517931929417034,0.17985336481536005,0.12207549109858291,0.017270172942834974,-0.08866995073891615,0.14532019704433496,1.643653142294296
2019-07-31,2019-10-02,0.026776178304476733,0.18160487694796085,0.12207549109858291,0.017655324526948624,-0.10432886951105569,0.1469947056991591,1.652451406902458
2019-08-01,2019-10-03,0.02577609068279151,0.1748219526856527,0.12207549109858291,0.01656514590976743,-0.05634725634725635,0.1546273546273546,1.6488988420471247
2019-08-02,2019-10-04,0.0258724564463879,0.1754755370934393,0.12207549109858291,0.01683558191252952,-0.04479319928069314,0.15432401504005228,1.5858847482659668
2019-08-05,2019-10-07,0.02573846276859796,0.17456674775501535,0.12207549109858291,0.016428733147811125,-0.02681099084096583,0.15720233139050788,1.585786733838252
2019-08-06,2019-10-08,0.025509584932151382,0.17301442274241088,0.12207549109858291,0.016018948939601076,-0.00869861845471609,0.1610097219853317,1.577870744692518
2019-08-07,2019-10-09,0.025329443822987397,0.17179264629653454,0.12207549109858291,0.015639608112093643,0.01532033426183843,0.1643454038997214,1.5641965572028402
2019-08-08,2019-10-10,0.025494452022972406,0.1729117863587544,0.12207549109858291,0.015976338663270574,0.030822510822510862,0.16346320346320342,1.5645300725221254
2019-08-09,2019-10-11,0.025590809685872244,0.17356531582494383,0.12207549109858291,0.01614520132454481,0.038685381718589484,0.1615884970900376,1.5730274051621937
2019-08-12,2019-10-14,0.025880432751357207,0.17552963502578717,0.12207549109858291,0.01668991863329675,0.013534349837245108,0.16172691451087884,1.5858381407620554
2019-08-13,2019-10-15,0.02554728609706046,0.17327012448357246,0.12207549109858291,0.016164633503007994,-0.0188239213726471,0.15725470598034313,1.5862842828720698
2019-08-14,2019-10-16,0.025087725723958013,0.1701532343860235,0.12207549109858291,0.0155025471581524,0.016348304938909042,0.16245052486663222,1.5674661080865513
2019-08-15,2019-10-17,0.025032979015011402,0.16978192414045748,0.12207549109858291,0.01539043031968716,0.036765987105767506,0.16448858686182258,1.5430552696573738
2019-08-16,2019-10-18,0.024978822549087204,0.16941461711783967,0.12207549109858291,0.015240104699074594,0.01460230200996393,0.159938154956193,1.540765619960471
2019-08-19,2019-10-21,0.02485974040939158,0.16860696275132736,0.12207549109858291,0.014959632169100257,-0.006924505995608898,0.15723695321736184,1.536493042472115
2019-08-20,2019-10-22,0.024878896639207893,0.16873688662317415,0.12207549109858291,0.015016923330173657,-0.004360952700436016,0.1561556524656155,1.5316295669759
2019-08-21,2019-10-23,0.025132887035747464,0.17045953330505037,0.12207549109858291,0.015441525003692978,0.01484570475396163,0.1552960800667222,1.545914672261391
2019-08-22,2019-10-24,0.025125429835572567,0.170408956112714,0.12207549109858291,0.015421080719459019,0.02448021462105965,0.15610328638497645,1.5456242582937445
2019-08-23,2019-10-25,0.02493857696878166,0.1691416583118451,0.12207549109858291,0.015149514404608181,0.055831477992806855,0.1594451104641205,1.5470750803848616
2019-08-26,2019-10-28,0.02495748751386054,0.16926991586873086,0.12207549109858291,0.015237381340355566,0.05166495022313766,0.159800892550635,1.537079387500288
2019-08-27,2019-10-29,0.0247474592755059,0.16784543505043517,0.12207549109858291,0.014743035875580632,0.027857022990434688,0.15623426749454597,1.5369627021584118
2019-08-28,2019-10-30,0.024878074804485114,0.16873131266889269,0.12207549109858291,0.015030565632050531,0.006183155080213831,0.15558155080213895,1.5320943324346123
2019-08-29,2019-10-31,0.02488839730270126,0.1688013232580448,0.12207549109858291,0.01506089714900474,-0.01275467947656117,0.15421567003478542,1.5342892420469059
2019-08-30,2019-11-01,0.025162124931540405,0.1706578343623303,0.12207549109858291,0.015337665914637122,0.039871599932421065,0.15729008278425402,1.5590381650235503
2019-09-02,2019-11-04,0.02513750448921691,0.1704908503981619,0.12207549109858291,0.015320107597447197,0.05971677188193136,0.15884661320593746,1.55149857431032
2019-09-03,2019-11-05,0.025180032515646544,0.17077928950693874,0.12207549109858291,0.015496406855137963,0.0806590012013042,0.15977346833705156,1.554320765954782
2019-09-04,2019-11-06,0.02480468349449371,0.16823354858663714,0.12207549109858291,0.01510793117089972,0.02250537812344855,0.1540625517127254,1.563224093090108
