窗口编号,窗口起始,窗口终止,交易日数,累计收益率,窗口最高收盘价,窗口最低收盘价,价格区间比例,实现波动率,平均绝对日收益率,最大单日上涨,最大单日下跌,最大单日绝对收益,是否冲突窗口,朴素上一日基准_RMSE,朴素上一日基准_MAE,朴素上一日基准_MAPE,三日均值基准_RMSE,三日均值基准_MAE,三日均值基准_MAPE,漂移随机游走基准_RMSE,漂移随机游走基准_MAE,漂移随机游走基准_MAPE,实现波动率_历史标准分,平均绝对日收益率_历史标准分,最大单日绝对收益_历史标准分,价格区间比例_历史标准分,朴素上一日基准_RMSE_历史标准分,历史压力综合分
999,2021-07-19,2021-09-20,46,0.0012278308321964637,75.22,64.57,0.1488614333724302,0.13829397414695047,0.01529163320327621,0.0588508595322907,-0.0620736698499317,0.0620736698499317,False,1.4277323156731423,1.0793478260869567,1.5268242780288455,1.806957317253735,1.4656159420289872,2.073868905660351,1.74008048914286,1.220108695652174,1.715464602022039,-0.0703568844203712,-0.1221408284785788,-0.019034676050511415,-0.4105055966611824,-0.10156517513080185,-0.1294410465357333
1000,2021-07-20,2021-09-21,46,0.07403636363636368,75.22,64.57,0.14863155212116255,0.1222496692619055,0.014075501805713908,0.0588508595322907,-0.0272551189817377,0.0588508595322907,False,1.2620488862577197,0.990217391304348,1.3961991468832002,1.6754721196341935,1.363079710144927,1.920852842610028,1.3984608596475576,1.046134057971015,1.4670115443517986,-0.2880269690859201,-0.2824301672525125,-0.09948361606584454,-0.41231586141487353,-0.3155314635636082,-0.2710616483727348
1001,2021-07-21,2021-09-22,46,0.10364598647456624,75.22,64.57,0.14831432100559477,0.12248845300575707,0.014206794334373248,0.0588508595322907,-0.0272551189817377,0.0588508595322907,False,1.270461230864774,1.001086956521739,1.4084873425346083,1.6806914266151252,1.3715942028985497,1.9302201512997081,1.4644720687733832,1.1327282608695652,1.582477325103682,-0.284787434677086,-0.2651254642846038,-0.09948361606584454,-0.4148139873130043,-0.30466762425909905,-0.2654024616489499
1002,2021-07-22,2021-09-23,46,0.0677185143814576,76.47,64.57,0.16547913070553855,0.11315123409256254,0.013461656303402608,0.0588508595322907,-0.0272551189817377,0.0588508595322907,False,1.172578911778575,0.9532608695652173,1.3390146123427953,1.5417260858114508,1.2746376811594207,1.7923436538128334,1.3108932182254098,0.9969094202898549,1.3935971552158624,-0.4114637379471807,-0.36333663005090505,-0.09948361606584454,-0.2796448518038029,-0.4310744507713473,-0.3179950429188002
1003,2021-07-23,2021-09-24,46,0.05753424657534256,77.2,64.57,0.17540766325399976,0.11204702944184108,0.013250305574828628,0.0588508595322907,-0.0272551189817377,0.0588508595322907,False,1.159795709147315,0.9391304347826087,1.318475153560582,1.5440467722133968,1.26340579710145,1.7739023324304488,1.2958888263433508,0.9760289855072469,1.364210398212267,-0.4264442759968327,-0.39119321577874516,-0.09948361606584454,-0.20145982179704047,-0.447582887559176,-0.3182854658113148
1004,2021-07-26,2021-09-27,46,0.07183751363140667,78.63,64.57,0.1949575576348028,0.11327224581783778,0.013545779688151694,0.0588508595322907,-0.0272551189817377,0.0588508595322907,False,1.177609036768257,0.962391304347826,1.347342841385582,1.5801886582469113,1.2986594202898558,1.8173066634085258,1.29888099833129,0.9774999999999999,1.3644616537452148,-0.4098219944952262,-0.35224894516431726,-0.09948361606584454,-0.04750866422854161,-0.4245784651547242,-0.277147171780022
1005,2021-07-27,2021-09-28,46,0.04677571988644047,78.63,64.57,0.19475443403896536,0.11427046628760806,0.013696783873047612,0.0588508595322907,-0.0272551189817377,0.0588508595322907,False,1.1874250548432796,0.9752173913043475,1.3631064991878397,1.5774879130890436,1.2828985507246364,1.7959942931451045,1.3383424307539986,1.0183369565217388,1.4165870708045134,-0.3962793240132963,-0.33234619370375934,-0.09948361606584454,-0.04910821827725072,-0.4119018989941107,-0.26727866023021496
1006,2021-07-28,2021-09-29,46,0.05569860414690342,78.63,64.57,0.1945137007106746,0.11432405239399208,0.013775839954675462,0.0588508595322907,-0.0272551189817377,0.0588508595322907,False,1.189149312305449,0.9815217391304346,1.3709195887467382,1.5780527695480457,1.285036231884057,1.7986421322618535,1.344570000450371,1.024003623188406,1.4239062562651008,-0.39555233132666523,-0.32192639278784974,-0.09948361606584454,-0.051003940772410314,-0.409675164728743,-0.2646704472086708
1007,2021-07-29,2021-09-30,46,0.06035182679296347,78.63,64.57,0.19425313938855138,0.11441874521830424,0.013871802770309735,0.0588508595322907,-0.0272551189817377,0.0588508595322907,False,1.19097147047201,0.9891304347826084,1.3804453366619558,1.575673309036995,1.2853623188405796,1.7985784323508804,1.3493713914908354,1.0289782608695657,1.4301785441771269,-0.39426765148338583,-0.30927823955725725,-0.09948361606584454,-0.053055804397711334,-0.4073219998937792,-0.2613638378767303
1008,2021-07-30,2021-10-01,46,0.05879208979155526,79.24,64.57,0.20241341144075808,0.11428170151140911,0.01383941859105196,0.0588508595322907,-0.0272551189817377,0.0588508595322907,False,1.1899744242775905,0.9878260869565214,1.377283106222672,1.5863258524480164,1.292101449275362,1.8057244326949846,1.3174426040995557,0.9917644927536233,1.378408933368796,-0.3961268978325716,-0.31354656014364307,-0.09948361606584454,0.011204559573599733,-0.40860960164350585,-0.25280454355377063
1009,2021-08-02,2021-10-04,46,0.08043073650624821,81.27,64.57,0.23000550911399079,0.11668496630719077,0.014285959371366914,0.0588508595322907,-0.0272551189817377,0.0588508595322907,False,1.2257588598940234,1.023695652173913,1.420601843018635,1.636314936082998,1.3437681159420283,1.8683617079074268,1.3561428501274089,1.0397536231884061,1.4397795998174385,-0.3635222536725662,-0.25469130276294255,-0.09948361606584454,0.22848631536192807,-0.3623969966803799,-0.1897837063280182
1010,2021-08-03,2021-10-05,46,0.12725286728563634,82.56,64.57,0.247082920304308,0.1138858931163158,0.014058790444846522,0.0588508595322907,-0.0272551189817377,0.0588508595322907,False,1.205584830117191,1.0086956521739128,1.3957987833933407,1.6171535199993763,1.325217391304347,1.8317884713816193,1.3529512858056958,1.0402355072463778,1.4396363689176979,-0.4014967563268215,-0.28463276887008043,-0.09948361606584454,0.3629672066553458,-0.38845006842878466,-0.18968880217601855
1011,2021-08-04,2021-10-06,46,0.11828998339789698,82.56,64.57,0.24645376869905516,0.11525869987177574,0.014229374485809033,0.0588508595322907,-0.0272551189817377,0.0588508595322907,False,1.2241172507069176,1.0254347826086956,1.413453701012661,1.5929413478471697,1.284021739130434,1.7734730272296848,1.3683672523113333,1.0515507246376823,1.4460452950179115,-0.3828721437411474,-0.2621493405283122,-0.09948361606584454,0.35801277488051925,-0.364516997612649,-0.17721096676525983
1012,2021-08-05,2021-10-07,46,0.1730905987768454,82.56,64.57,0.24556374556374566,0.11245890005379783,0.014080637397423362,0.0588508595322907,-0.0238719068413391,0.0588508595322907,False,1.213787639903542,1.0184782608695655,1.3960321263597708,1.5737105948146513,1.2666304347826085,1.7442653579109044,1.341451892297233,1.0408804347826097,1.4266466333226975,-0.4208565044094552,-0.2817532826650648,-0.09948361606584454,0.35100403666052205,-0.3778568258160597,-0.19625949266341136
1013,2021-08-06,2021-10-08,46,0.16015734756954192,82.58,64.57,0.24500792580500164,0.11212275453516714,0.013837999176580395,0.0588508595322907,-0.0238719068413391,0.0588508595322907,False,1.2070805599714012,1.0017391304347825,1.3720938927526884,1.5777414795613702,1.274528985507246,1.7530168610975418,1.3622985938982684,1.0512318840579722,1.4380958848965655,-0.425416927813556,-0.3137336427299075,-0.09948361606584454,0.3466270771950985,-0.38651845845105376,-0.2067873586935532
1014,2021-08-09,2021-10-11,46,0.18726060434104141,83.69,64.57,0.25909690799396684,0.11177723504031081,0.013919472591076221,0.0588508595322907,-0.0238719068413391,0.0588508595322907,False,1.2138691283946415,1.010869565217391,1.3796473946256638,1.5928359579344282,1.299239130434782,1.779402759830597,1.3279336223298253,1.0274927536231893,1.402511661156959,-0.4301045262005124,-0.30299523094038566,-0.09948361606584454,0.45757474139746956,-0.3777515902469263,-0.1872571956191844
1015,2021-08-10,2021-10-12,46,0.20491329479768772,83.69,64.57,0.25801909209854673,0.10978114587374364,0.013602161245478873,0.0588508595322907,-0.0238719068413391,0.0588508595322907,False,1.1997463500039613,0.9895652173913042,1.3472045673839885,1.5978780464127191,1.298623188405797,1.7753998341103499,1.3553699819766858,1.0561413043478274,1.438546063272975,-0.457185094726211,-0.3448177065982107,-0.09948361606584454,0.44908717611892823,-0.39598997706252165,-0.2087774530951002
1016,2021-08-11,2021-10-13,46,0.176545300592718,83.69,64.57,0.2570756302521009,0.10803116007057909,0.01308328067007132,0.0588508595322907,-0.0238719068413391,0.0588508595322907,False,1.1745165517926022,0.9536956521739128,1.296538203219423,1.5633385865614278,1.2369565217391303,1.6880006330100716,1.2906580814501425,0.970634057971016,1.3164637147907088,-0.480926824933133,-0.4132075405433161,-0.09948361606584454,0.4416576196951004,-0.42857215079130057,-0.23658366983425533
1017,2021-08-12,2021-10-14,46,0.17383412454621605,84.07,64.57,0.2612342371203075,0.10790283741720762,0.01303264874939021,0.0588508595322907,-0.0238719068413391,0.0588508595322907,False,1.1737055774804417,0.9523913043478255,1.2915704502947087,1.5657696514651425,1.2453260869565217,1.6972143996256688,1.2742289825616122,0.9469347826086967,1.2817889674217464,-0.4826677543796876,-0.41988096177320716,-0.09948361606584454,0.4744057424604789,-0.42961945627139325,-0.23358647314827358
1018,2021-08-13,2021-10-15,46,0.19353478566408988,84.92,64.57,0.2715324571352326,0.10760514996254804,0.013109783735624067,0.0588508595322907,-0.0238719068413391,0.0588508595322907,False,1.1783416866235297,0.9606521739130431,1.2989697071589157,1.565297119547521,1.2518840579710144,1.6995505688222163,1.2851709074957431,0.9674746376811612,1.308916124953867,-0.48670642442017165,-0.4097143663176961,-0.09948361606584454,0.5555019806964052,-0.4236323091582759,-0.21898449476510815
1019,2021-08-16,2021-10-18,46,0.19786476868327418,84.92,64.57,0.2704420504020085,0.10710575637514476,0.013031914716419879,0.0588508595322907,-0.0238719068413391,0.0588508595322907,False,1.1763373517904598,0.9578260869565212,1.2910108786741976,1.5423954799029715,1.2123913043478256,1.6425951090770294,1.2890784346768018,0.9695398550724645,1.305388766614121,-0.49348160385177336,-0.4199777092625727,-0.09948361606584454,0.5469152653141895,-0.4262207399175961,-0.22519670341189119
1020,2021-08-17,2021-10-19,46,0.23280729694512825,85.15,64.57,0.27223396454298426,0.10526428257779286,0.012925097070124115,0.0588508595322907,-0.0238719068413391,0.0588508595322907,False,1.1727059010829541,0.9539130434782601,1.2794018866040586,1.517873802937026,1.1807608695652168,1.5916944900295993,1.3000723595618127,0.9800724637681164,1.3159988419441258,-0.5184645345708598,-0.4340565579202555,-0.09948361606584454,0.5610261986467739,-0.43091045470834605,-0.23468759276988924
1021,2021-08-18,2021-10-20,46,0.24046579330422113,85.22,64.57,0.27186839039831484,0.10485802349580706,0.012826514338915837,0.0588508595322907,-0.0238719068413391,0.0588508595322907,False,1.17148178185467,0.9473913043478255,1.2694794264874665,1.5028669060159874,1.1705072463768116,1.5731958872702123,1.3232995653797748,0.9939818840579718,1.334996252723355,-0.5239761755802764,-0.4470500229615968,-0.09948361606584454,0.5581473819302889,-0.4324913022849525,-0.2401568279835906
1022,2021-08-19,2021-10-21,46,0.25439904563077853,85.22,64.57,0.2705473892276626,0.10233696836267969,0.012588163497355136,0.0588508595322907,-0.0237375264590263,0.0588508595322907,False,1.1576719517316154,0.9356521739130427,1.2447421351739576,1.4462215470960955,1.1174637681159418,1.4881189269955744,1.3116884159753288,1.0075833333333342,1.3478118515377853,-0.5581788592244805,-0.4784652950831425,-0.09948361606584454,0.547744785608799,-0.45032554259337093,-0.2617325066950187
1023,2021-08-20,2021-10-22,46,0.28228001209555487,85.22,64.57,0.2691163554976344,0.10060626445077578,0.01246823980604967,0.0588508595322907,-0.0237375264590263,0.0588508595322907,False,1.1541899097748547,0.9306521739130426,1.2321898415270867,1.4507393792052425,1.1002536231884057,1.4609765236449037,1.21536360362225,0.9826702898550728,1.3057317337140806,-0.5816589956176917,-0.49427155518070537,-0.09948361606584454,0.5364757068625867,-0.45482230848169247,-0.27520244663472115
1024,2021-08-23,2021-10-25,46,0.3190336069382067,85.22,68.37,0.21831957862715817,0.09612263101959946,0.012044484501612126,0.0588508595322907,-0.020954457364341,0.0588508595322907,False,1.1319836379213877,0.9043478260869555,1.1885205876335183,1.4671174373168725,1.0906521739130435,1.4412562775675282,1.3033425110411143,1.0353804347826092,1.373676809618335,-0.6424876120997388,-0.5501236264999653,-0.09948361606584454,0.13646215959567104,-0.48349985085983177,-0.3743684719785562
1025,2021-08-24,2021-10-26,46,0.24937838233143195,85.42,70.47,0.1927761503637154,0.08103880681921578,0.010828928986972554,0.0307152259763052,-0.020954457364341,0.0307152259763052,False,0.9842929486162391,0.827173913043477,1.0740570709726343,1.1961023658388166,0.9472463768115936,1.2306345783768335,1.08031688967895,0.8833550724637683,1.154914936928168,-0.8471270348919447,-0.7103370623796224,-0.801815330671895,-0.06468677107509382,-0.6742300206674098,-0.6662128972963186
1026,2021-08-25,2021-10-27,46,0.1849013764722578,85.42,70.52,0.19143219434808603,0.08136802189955143,0.010649840848847892,0.0256183745583038,-0.0224771716225707,0.0256183745583038,False,0.9762695190945184,0.8232608695652163,1.059261629926247,1.1570693238911198,0.9063043478260866,1.1649186592006113,1.0476446149006988,0.8523260869565222,1.1014731619461873,-0.8426606354484493,-0.7339413532480245,-0.9290447526919894,-0.07527013179802729,-0.6845916086748643,-0.698416828443101
1027,2021-08-26,2021-10-28,46,0.18185659952105948,85.42,70.52,0.1907444152851566,0.0812919318731245,0.010593566775490547,0.0256183745583038,-0.0224771716225707,0.0256183745583038,False,0.9750395755624705,0.8206521739130426,1.0537020758051157,1.1604294193091047,0.9159057971014491,1.1747704707460764,1.0497919810621599,0.8567572463768122,1.104194081007086,-0.8436929346108761,-0.7413584251422665,-0.9290447526919894,-0.08068624202485988,-0.686179977852535,-0.7015209086002026
1028,2021-08-27,2021-10-29,46,0.18448667044809985,85.42,71.31,0.1799794803538252,0.08104030813160444,0.010545509408600644,0.0256183745583038,-0.0224771716225707,0.0256183745583038,False,0.9741027086280588,0.8184782608695644,1.0488428808501502,1.1673835530378962,0.9261956521739131,1.1857004057442877,1.0583031163665304,0.8719746376811603,1.123820003975687,-0.8471066668674594,-0.7476925133645091,-0.9290447526919894,-0.16545775851220182,-0.6873898631224064,-0.7177937175552118
1029,2021-08-30,2021-11-01,46,0.1797125715083019,85.42,71.31,0.17933896628518056,0.08051434338090155,0.010456460519366544,0.0256183745583038,-0.0224771716225707,0.0256183745583038,False,0.970949781533972,0.8156521739130425,1.0401865813300681,1.154537258035978,0.9067391304347822,1.1544710006743386,1.0507361937770312,0.8523804347826097,1.0904401242778583,-0.854242332303692,-0.7594293927860076,-0.9290447526919894,-0.1705016672099172,-0.6914616046985026,-0.7240267462736881
1030,2021-08-31,2021-11-02,46,0.166135071418666,85.42,71.31,0.17874728736822387,0.08096374852005103,0.010441271788370314,0.0256183745583038,-0.0224771716225707,0.0256183745583038,False,0.9711512665948052,0.816086956521738,1.038813843233096,1.1548650767126993,0.9057608695652175,1.1527636170022517,1.0587488448852698,0.8533007246376821,1.0901908535627503,-0.8481453368035017,-0.7614313077543087,-0.9290447526919894,-0.1751610097311639,-0.6912014035981677,-0.7232808460213922
1031,2021-09-01,2021-11-03,46,0.13500697350069735,85.42,71.31,0.17827204711000755,0.08809424257129836,0.011018263474482592,0.0256183745583038,-0.0322273754310857,0.0322273754310857,False,1.0483962908216986,0.8660869565217383,1.0987753534018354,1.2215734141999786,0.9549637681159419,1.2116039361430664,1.111190157091661,0.9017826086956527,1.1490567621296177,-0.7514072571570023,-0.6853822755277098,-0.7640685169311163,-0.17890342319133068,-0.5914459169327517,-0.6336959928683474
1032,2021-09-02,2021-11-04,46,0.1351844061141494,85.42,71.37,0.17704521049286664,0.08807981414729929,0.011014883539324592,0.0256183745583038,-0.0322273754310857,0.0322273754310857,False,1.0487362995944005,0.8669565217391294,1.0984337061589178,1.2738585162111489,0.9999637681159418,1.2659687316072223,1.1080607663101096,0.8897246376811595,1.1323327887109356,-0.7516030048877996,-0.6858277599323233,-0.7640685169311163,-0.18856449417602747,-0.5910068240470823,-0.6353761923260077
1033,2021-09-03,2021-11-05,46,0.13330587589236664,85.42,71.37,0.17657553296413564,0.08774707781998585,0.010978137254351402,0.0256183745583038,-0.0322273754310857,0.0322273754310857,False,1.0510046953107377,0.868478260869564,1.0949059893571027,1.2574922325707796,0.9844202898550721,1.2433213730723838,1.1219927288422495,0.8814275362318843,1.1125711923799453,-0.7561171764306958,-0.6906710176037867,-0.7640685169311163,-0.19226310235383184,-0.5880773807476888,-0.6383405309053829
1034,2021-09-06,2021-11-08,46,0.1545253863134659,85.42,71.37,0.17603686886982853,0.08804225052189385,0.011168274953421469,0.0256183745583038,-0.0322273754310857,0.0322273754310857,False,1.0628039207271691,0.8852173913043468,1.1134645473452758,1.2882773203415012,1.013333333333333,1.2748680579952985,1.143544976872547,0.9132282608695658,1.1513199817891933,-0.7521126235706238,-0.665610365341187,-0.7640685169311163,-0.19650496470069945,-0.5728396682157628,-0.6305041984200807
