开始日期,结束日期,样本数,Ridge_RMSE,Ridge_MAE,Ridge_MAPE,Ridge_方向命中率,Naive_RMSE,Naive_MAE,Naive_MAPE,Naive_方向命中率,Ridge相对Naive_RMSE改善率,是否冲突窗口
2021-06-18,2021-08-20,46,1.39943018676216,1.043242069357325,1.4492217041315338,55.55555555555556,1.3591853378434795,1.0467391304347815,1.4571346789834094,57.77777777777777,-2.960953727071099,False
2021-06-21,2021-08-23,46,1.5280410885399829,1.1328427227343052,1.5803454404766244,53.333333333333336,1.4698957372075303,1.1254347826086946,1.5725558634915073,55.55555555555556,-3.9557466465557347,False
2021-06-22,2021-08-24,46,1.5334650428272898,1.1385563825107456,1.5903983811664337,53.333333333333336,1.483513016311356,1.136304347826086,1.5903347618301256,55.55555555555556,-3.3671444717172663,False
2021-06-23,2021-08-25,46,1.532585729598642,1.1353451158082168,1.5864936238284395,55.55555555555556,1.4854899645512953,1.1471739130434773,1.6056712359706748,55.55555555555556,-3.170385944786397,False
2021-06-24,2021-08-26,46,1.5304005475858784,1.1251554907495995,1.573017355618524,55.55555555555556,1.483621450605124,1.142391304347825,1.600082245824162,53.333333333333336,-3.153034553502491,False
2021-06-25,2021-08-27,46,1.5514283835750031,1.1604065528467058,1.622342295849824,53.333333333333336,1.4931364712373516,1.1643478260869558,1.6308982411102735,51.11111111111111,-3.903990925179493,False
2021-06-28,2021-08-30,46,1.5533767992453458,1.1684798823519678,1.633780216358171,55.55555555555556,1.4930054311325542,1.1639130434782599,1.6308845505843728,53.333333333333336,-4.043613429255607,False
2021-06-29,2021-08-31,46,1.5370034232797618,1.1435274387251613,1.600481661645225,55.55555555555556,1.4818840827752382,1.1445652173913032,1.6051303694520032,53.333333333333336,-3.7195446759437067,False
2021-06-30,2021-09-01,46,1.53424330712931,1.135151031896872,1.5896936040589116,57.77777777777777,1.4798031596480485,1.138695652173912,1.597804690212136,55.55555555555556,-3.678877634928779,False
2021-07-01,2021-09-02,46,1.5479673628920663,1.1597618408830446,1.6236956546634878,55.55555555555556,1.4968989684474803,1.1719565217391295,1.6434676083412096,55.55555555555556,-3.4116126419374817,False
2021-07-02,2021-09-03,46,1.553104011100415,1.1699048160303658,1.6383751265009197,53.333333333333336,1.491413831701753,1.1593478260869556,1.6272386288991039,53.333333333333336,-4.136355590069298,False
2021-07-05,2021-09-06,46,1.553024284686285,1.1691619644316247,1.637627076615405,53.333333333333336,1.4915216916028207,1.1597826086956515,1.628394596394565,53.333333333333336,-4.123479626861632,False
2021-07-06,2021-09-07,46,1.5478769130412704,1.154476432634617,1.6190312769768815,55.55555555555556,1.4845677163227773,1.1476086956521732,1.6138563223429965,55.55555555555556,-4.264486962932738,False
