sample_id,样本类型,RMSE,MAE,峰值误差,末日误差,高价平台RMSE,低价回落RMSE,前期RMSE,中期RMSE,后期RMSE,模拟峰值,实际峰值,模拟末日价格,实际末日价格,综合得分,平台解释得分,assumption_base_supply,assumption_base_demand,assumption_base_elasticity,assumption_long_elasticity,assumption_supply_interruption,assumption_spr_max_release,assumption_spr_delay_days,assumption_spr_ramp_days,assumption_route_start_day,assumption_route_max_capacity,assumption_route_ramp_days,assumption_commercial_inventory,assumption_inventory_daily_cap,assumption_observed_demand_decline,assumption_demand_decline_ramp_days,assumption_fear_initial,assumption_fear_decay,behavior_pressure_scale,behavior_risk_weight,behavior_uncertainty_floor,behavior_inventory_response,behavior_adjustment_speed,behavior_buffer_relief_strength,behavior_buffer_relief_decay_days,behavior_relief_discount_strength,behavior_relief_start_day,behavior_relief_peak_day,behavior_relief_decay_days
133,局部扰动,3.4964981483562454,2.766159286387149,-4.149305357625266,-0.3993053576252663,3.0870219064798103,2.821761355063719,3.2325364190068298,4.6036041916713835,2.6790755105410557,109.91069464237474,114.06,109.91069464237474,110.31,6.819726354349831,4.906466192580023,10000.0,10000.0,-0.05,-0.2493318926531812,1400.0,598.33144686515,4,7,8,261.9449206492105,16,58000.0,295.5111340733734,430.0,21,0.11337193296214994,0.11492131378458008,0.02159786496150766,2.1154596599855915,0.2936385706363089,0.5364655080745832,0.45,0.21894225990524943,14,0.23486104522251003,29,46,4
134,局部扰动,3.3902906886193778,2.7492467713095885,-3.9012471632209724,-0.15124716322097242,3.132294139205775,3.1495672895439215,3.2157065771853186,4.239802231941868,2.788717794066574,110.15875283677903,114.06,110.15875283677903,110.31,6.641748405094834,4.7532918697825535,10000.0,10000.0,-0.05,-0.24061265022896663,1400.0,598.7355459875478,4,7,7,267.64046141632514,17,58000.0,279.1649917626929,430.0,21,0.11337949052552082,0.11618048742662491,0.024984559713846693,2.210830047481451,0.29428486702700013,0.5531397909339639,0.45,0.22,15,0.23709735036117288,30,46,5
135,局部扰动,3.4565212155969367,2.793817014131697,-3.922713818324212,-0.17271381832421184,2.9909281975131456,3.0423150340800817,3.2162705827872538,4.396373421000411,2.804800641103835,110.13728618167579,114.06,110.13728618167579,110.31,6.698879765457428,4.629099252172516,10000.0,10000.0,-0.05,-0.25,1421.68195854022,591.4018125180586,4,7,7,265.6025208907715,17,58000.0,287.56102454469556,430.0,21,0.11732652940252765,0.11282110365014063,0.02113638642355316,2.07377584411038,0.3,0.539309025048272,0.4450170038304953,0.22,13,0.24,29,45,5
136,局部扰动,3.4446891551235472,2.7742422699989335,-4.356783199894366,-0.606783199894366,3.5069894985214285,2.9282262990676338,3.2241226752976155,4.424494915153642,2.7379156516925924,109.70321680010564,114.06,109.70321680010564,110.31,6.931529681845217,5.4924160584369215,10000.0,10000.0,-0.05,-0.24562572893675252,1406.4632286345222,623.7801992789965,4,7,8,256.52344347354517,17,58000.0,292.0134264025794,430.0,21,0.10999099210913657,0.11888946428410654,0.02201737577491872,2.149753294174442,0.29129498879507687,0.5578394391633992,0.4495755103508465,0.20936289065455915,14,0.24,29,46,5
137,局部扰动,3.4794483083285788,2.784910609364079,-4.301179897213956,-0.5511798972139559,3.4624819083135856,2.861934703564241,3.2446761698841273,4.515568878292006,2.722302547383147,109.75882010278605,114.06,109.75882010278605,110.31,6.933243659273561,5.40342582608475,10000.0,10000.0,-0.05,-0.23809229479055308,1400.5716910967667,564.2623171444241,4,7,7,271.15827398274973,17,58000.0,312.4594554814176,430.0,21,0.11190358751054888,0.11356365550209309,0.020522050693453718,2.109977066267369,0.29777753293052905,0.5657083943368764,0.45,0.21895240579408662,14,0.2366755257188844,29,46,5
138,局部扰动,3.511805990641441,2.9512102318038207,-3.2960578889003784,0.45394211109962157,2.8397254012853756,3.61085644657451,3.231910740605959,4.445098431318821,2.8932237930194153,110.76394211109962,114.06,110.76394211109962,110.31,6.802437450147109,4.339725401285375,10000.0,10000.0,-0.05,-0.25,1438.9332341498553,587.1659131520453,3,7,7,263.74642087325253,17,58000.0,306.1022085135229,430.0,21,0.11315089432978727,0.1139552756774563,0.024422486097364353,2.2055687374240467,0.2999883334468957,0.5579691082328544,0.4471637708434429,0.2187612945485307,15,0.24,29,47,5
139,局部扰动,3.4493613704721975,2.7658394614214394,-4.124504077490272,-0.3745040774902719,3.3204757042312174,2.8981176700426534,3.197744599133355,4.515531074786971,2.66700071947766,109.93549592250973,114.06,109.93549592250973,110.31,6.7932739519615986,5.120078966223435,10000.0,10000.0,-0.05,-0.25,1400.0,587.9716461062567,4,7,7,261.8372429352223,17,58000.0,288.3371032739392,430.0,21,0.11297072593522155,0.11667069546309398,0.024828401287493727,2.111533376262616,0.3,0.5334498377725925,0.44459677382843005,0.20506513135257465,14,0.24,28,46,5
140,局部扰动,3.6309726808776888,2.951899905800428,-5.239878062868357,-1.4898780628683568,4.287396076792358,2.7333383259487323,3.263811057723408,4.6742654991779045,2.9552421527236046,108.82012193713165,114.06,108.82012193713165,110.31,7.67104089367648,6.979298527087043,10000.0,10000.0,-0.05,-0.24122629013420976,1400.312228937231,593.1659034299338,3,7,8,256.6678263066337,17,58000.0,302.0899849222353,430.0,21,0.1115717608269634,0.11641921511899492,0.02201458975484758,2.10467859977906,0.28480130768084316,0.5529951134284845,0.45,0.21169364308705213,14,0.23475651999867925,30,46,5
141,局部扰动,3.371623978513861,2.7460024727326156,-3.5161250515268136,0.23387494847318635,2.8264804996338277,3.1792220701771297,3.201468862505158,4.229188971931795,2.758303800014813,110.54387494847319,114.06,110.54387494847319,110.31,6.517723397649578,4.326480499633828,10000.0,10000.0,-0.05,-0.25,1417.1819886138953,600.7448151077369,4,7,7,270.31798596665857,18,58000.0,299.89383493565924,430.0,21,0.11099132692903418,0.11979966858855386,0.023566207739333263,2.1678534538514733,0.3,0.5543969711662119,0.439474288876804,0.22,14,0.24,29,46,5
142,局部扰动,3.5235790144076593,2.8092470096964997,-3.812897889006223,-0.06289788900622284,2.851941497558887,2.846546445166185,3.2207231066680304,4.6768653359503825,2.6796536329029306,110.24710211099378,114.06,110.24710211099378,110.31,6.672100916260943,4.402259808763866,10000.0,10000.0,-0.05,-0.25,1400.550901041527,623.8563424388633,5,7,7,267.9965030589795,17,58000.0,288.28155304539143,430.0,21,0.11433554315810024,0.11738951698922441,0.022982803664022715,2.1370382827060577,0.29762519591464814,0.5690199119666857,0.43444503067839424,0.21504204322220594,15,0.24,29,46,4
143,局部扰动,3.4832513239403236,2.9138455691042915,-2.832923846528672,0.9170761534713279,2.1581926685307233,3.49842716435445,3.2060741698990602,4.220272528706709,3.0527271156884335,111.22707615347133,114.06,111.22707615347133,110.31,6.67320340613391,3.6581926685307233,10000.0,10000.0,-0.05,-0.24794118543713875,1400.0,615.9183693950263,3,7,8,275.4306463628993,18,58000.0,298.9406325109869,430.0,21,0.11069815888452428,0.11903996980183165,0.023914082569243687,2.272500938605721,0.2983505465796909,0.5344760714425622,0.44305972775133046,0.22,14,0.23497116909839375,28,45,5
144,局部扰动,3.6696970994929146,3.1320164024863955,-2.4063178871450646,1.3436821128549354,2.0136781095307614,4.14575868038385,3.346908784957387,4.373993458349349,3.2979206110935877,111.65368211285494,114.06,111.65368211285494,110.31,7.0553034632280225,3.513678109530762,10000.0,10000.0,-0.05,-0.24814492944741237,1427.9345732565403,580.1929034121665,4,7,7,262.73958681503365,17,58000.0,289.340524353801,430.0,21,0.1144287571744406,0.1175928396903721,0.02426319233530115,2.2862861366601157,0.3,0.5254585850768657,0.44613760842220773,0.21721566468240275,14,0.23113664967979816,29,46,5
145,局部扰动,3.7639927031009717,3.0250621744701567,-5.052701072419936,-1.3027010724199357,4.176544376444729,2.5965162389477174,3.2629584432997922,5.031746847226908,2.9288137096301834,109.00729892758007,114.06,109.00729892758007,110.31,7.716613867763878,6.718705234380678,10000.0,10000.0,-0.05,-0.2476578372826274,1403.1137509345333,606.3200070725906,4,7,7,272.20766212409205,17,58000.0,277.3907399223631,430.0,21,0.11481447031126742,0.11807280293656196,0.022649893419544872,2.020598353831073,0.29900109640369854,0.5390805533772997,0.45,0.21726118059732955,15,0.24,29,46,5
146,局部扰动,3.48894746606926,2.8998238092931383,-4.1040002769529735,-0.35400027695297354,3.382397085206423,3.30934648418123,3.2037348084447475,4.257808284957746,3.033453006016945,109.95599972304703,114.06,109.95599972304703,110.31,6.942696232923032,5.1655973067688015,10000.0,10000.0,-0.05,-0.24721075487553903,1417.1530746442672,626.2789082996773,4,7,7,265.5144404361316,17,58000.0,289.06719213220094,430.0,21,0.11470102698664564,0.12,0.024648722111066463,2.191737352383278,0.29008776444732504,0.5175302190773353,0.45,0.22,14,0.22181574650751282,29,47,5
147,局部扰动,3.398853532516002,2.7609233417924117,-3.857887138441569,-0.10788713844156916,3.0738311022421927,3.1044508649862017,3.1660080574871468,4.301671031641948,2.778150608806798,110.20211286155843,114.06,110.20211286155843,110.31,6.6134671661292685,4.660140812995448,10000.0,10000.0,-0.05,-0.2437833743714096,1424.8357013617554,609.4746282930822,3,7,8,269.5076882679438,16,58000.0,307.1833885638341,430.0,21,0.11127294786865455,0.11861284715035354,0.027561323029278408,2.1573613196182073,0.2946119338015962,0.5533458877540651,0.44040393396090133,0.22,14,0.23209745799169818,29,46,5
148,局部扰动,3.4278317180768036,2.884269596967341,-3.15695917671637,0.59304082328363,2.510274270709697,3.3741188103125483,3.219807136713346,4.190735955143308,2.9325018199863684,110.90304082328363,114.06,110.90304082328363,110.31,6.608481784324044,4.010274270709697,10000.0,10000.0,-0.05,-0.25,1400.0,648.4921835031129,4,7,7,267.9815163392414,17,58000.0,286.00800431353565,430.0,21,0.10603776376765074,0.11750080160812197,0.0232977065763594,2.228348117846875,0.3,0.5401681499788781,0.45,0.21222343684802195,14,0.24,29,46,5
149,局部扰动,3.4252406342945885,2.848778067661161,-3.3475021563367875,0.4024978436632125,2.674787419021228,3.303977468110574,3.227216433533973,4.230498224934664,2.8831264304719517,110.71249784366321,114.06,110.71249784366321,110.31,6.6051881000920245,4.174787419021228,10000.0,10000.0,-0.05,-0.24815996123745804,1417.684378188623,648.5527307852892,4,7,7,269.22357913014764,17,58000.0,308.3824990971805,430.0,21,0.11227571111627023,0.1175289618302865,0.02,2.2174205987857554,0.2959238350306419,0.5488148017383826,0.4377188137555116,0.21561406282214546,14,0.24,29,46,5
150,局部扰动,3.411205718556175,2.848915401925658,-3.571393073773123,0.1786069262268768,3.015656962628289,3.3873713566092416,3.2284942125032345,4.1256296720779755,2.9465437262164595,110.48860692622688,114.06,110.48860692622688,110.31,6.645084190320133,4.515656962628289,10000.0,10000.0,-0.05,-0.25,1405.1106230782873,597.2531284380508,4,7,7,275.3095615766562,17,58000.0,305.6672088533631,430.0,21,0.10718577258816991,0.11441943913463837,0.021277550448208064,2.1965635873791247,0.3,0.5338049175821603,0.45,0.21332762711221523,14,0.24,29,47,5
151,局部扰动,3.4186818808641166,2.8281605437013217,-2.867593869512035,0.8824061304879649,2.1061540698505645,3.3763245672641315,3.22541442433322,4.140080119467327,2.9537690134652026,111.19240613048797,114.06,111.19240613048797,110.31,6.552001487653446,3.6061540698505645,10000.0,10000.0,-0.05,-0.2455239718046038,1407.0960250538294,613.8273169919801,4,7,8,265.874311487497,17,58000.0,323.3021855608339,430.0,21,0.11761073196994466,0.11579786976247847,0.02431946380184768,2.209707927310419,0.3,0.5381480693048606,0.45,0.22,14,0.24,29,46,4
152,局部扰动,3.440854918494047,2.7424032691580082,-4.062591187910854,-0.3125911879108543,3.2568608664693084,2.935955087648587,3.204540333690539,4.501239946115606,2.6547359050598733,109.99740881208915,114.06,109.99740881208915,110.31,6.751068095288587,5.006933816797991,10000.0,10000.0,-0.05,-0.25,1414.472856579436,602.9613052277207,4,7,7,267.35830527771776,18,58000.0,304.55066469974946,430.0,21,0.11766474245483056,0.11415443364870996,0.022882635659546662,2.1779564072930033,0.2912561716790643,0.5567374682706971,0.44925346667093663,0.21993779143834724,14,0.24,28,46,5
153,局部扰动,3.54459917890026,2.9529147285712836,-4.198592855418056,-0.44859285541805605,3.5606950997785356,2.9666618843965056,3.2115639581484636,4.5453689902488765,2.8888253533185155,109.86140714458195,114.06,109.86140714458195,110.31,7.01538988540155,5.419569384112981,10000.0,10000.0,-0.05,-0.2443191083099669,1400.3203213921554,631.1526387084845,4,7,7,269.036822042822,16,58000.0,285.930995557148,430.0,21,0.11524405184008409,0.11822810339855845,0.030256326079137353,2.137285159384499,0.3,0.5441611608119831,0.45,0.21243802137462364,15,0.24,29,47,5
154,局部扰动,3.4753568209913444,2.8705448292892743,-4.232253948631993,-0.48225394863199256,3.5836327679295175,2.9889129201303186,3.1980677778413,4.382327918571209,2.880324445158523,109.82774605136801,114.06,109.82774605136801,110.31,6.946026222386661,5.469435926835112,10000.0,10000.0,-0.05,-0.25,1415.4422558242288,625.0178328486395,4,7,7,265.5711774513366,17,58000.0,308.0040687454848,430.0,21,0.11649750561187643,0.11385029073725254,0.02297223332715244,2.1155017398383142,0.2983461396704767,0.5495427323960289,0.45,0.22,14,0.24,29,47,5
155,局部扰动,3.4413997636185343,2.753262039934225,-4.1042134393716765,-0.3542134393716765,3.317672046105632,2.939608600049534,3.2406743381706558,4.430833874882495,2.711658883567201,109.95578656062833,114.06,109.95578656062833,110.31,6.786255750869023,5.1010427976029735,10000.0,10000.0,-0.05,-0.25,1400.0,607.1855588289859,4,7,7,260.2135066565522,18,58000.0,275.5960627522292,430.0,21,0.11251681645840894,0.11352596572358988,0.02,2.13642602311367,0.2981649918570001,0.5249542511062762,0.43939748938415907,0.21821264240491034,14,0.24,29,46,5
156,局部扰动,3.3642286777139887,2.7503699741104555,-3.6640774779044847,0.08592252209551532,2.9088213097453504,3.2075010778111506,3.1899326652542626,4.205934358825444,2.7692086138371943,110.39592252209552,114.06,110.39592252209552,110.31,6.518159787666833,4.408821309745351,10000.0,10000.0,-0.05,-0.2366612081229096,1400.0,599.0935979107829,3,7,7,266.42156548095886,17,58000.0,316.7559268679937,430.0,21,0.11620341530209737,0.11774034121007608,0.026749320698986202,2.2450924230550533,0.2916965055096331,0.5479055357740604,0.45,0.22,14,0.2372160556554934,29,46,5
157,局部扰动,3.421669433112117,2.821465786930939,-3.9948383421101283,-0.24483834211012834,3.3509326948017066,3.2522693352467757,3.210611866176344,4.2072812222276585,2.9061058100917214,110.06516165788987,114.06,110.06516165788987,110.31,6.783141288051341,5.046803368489809,10000.0,10000.0,-0.05,-0.24526464625025465,1400.0,620.7081338850018,4,7,7,264.89226754969053,19,58000.0,278.7531689165868,430.0,21,0.11582447843736157,0.11809601113604867,0.02191454035776679,2.186277611117709,0.3,0.5596122644194572,0.45,0.22,14,0.22782525133752984,29,46,6
158,局部扰动,3.4675820184626853,2.803304236525452,-3.9316783761465075,-0.1816783761465075,3.0084012218024743,3.02060812440631,3.196932793204616,4.455000371007542,2.7845422305907026,110.1283216238535,114.06,110.1283216238535,110.31,6.713756514603906,4.653743922719681,10000.0,10000.0,-0.05,-0.24800916189748115,1411.4969956427794,628.6003353048558,4,7,8,266.76301442835455,17,58000.0,304.7174190864928,430.0,21,0.11431590592297743,0.11660853183531705,0.02477537325767379,2.129213503791076,0.29703793009553925,0.5616344427150737,0.45,0.22,14,0.24,29,45,5
159,局部扰动,3.570489080527923,2.9168353300070184,-4.88828837069164,-1.1382883706916402,4.20376645263873,2.8003561076559795,3.19934350604814,4.564187337580956,2.9454320752624574,109.17171162930836,114.06,109.17171162930836,110.31,7.42914938939578,6.614397149192042,10000.0,10000.0,-0.05,-0.24214872766184112,1400.0,592.1903962300488,4,7,7,273.6121182109939,18,58000.0,295.66544119929824,430.0,21,0.10811227979429212,0.11299654201461681,0.026756496087925546,2.108426916515186,0.29722594029534993,0.5541145939523308,0.4450604274853522,0.22,14,0.23868995801977827,29,46,6
160,局部扰动,3.583076277515958,2.9618732176304623,-4.292211025764843,-0.5422110257648427,3.663893114764759,2.904072844102477,3.1922323625332303,4.597469110116089,2.9484467662679785,109.76778897423516,114.06,109.76778897423516,110.31,7.114872912909452,5.5976619353766335,10000.0,10000.0,-0.05,-0.2473645094824278,1400.0,627.0766684481018,3,7,7,261.78419874411964,17,58000.0,277.5939781620784,430.0,21,0.12029106123284189,0.12,0.022674553957391215,2.125497857206787,0.299217149660835,0.5363684680809244,0.4308454561946018,0.22,14,0.24,29,47,5
161,局部扰动,3.5399135076611494,2.8677204180658293,-3.695925339821045,0.054074660178955014,2.60035600808105,3.089998821518886,3.2033818924578683,4.480650377147305,2.9478000776187,110.36407466017896,114.06,110.36407466017896,110.31,6.69155831607964,4.10035600808105,10000.0,10000.0,-0.05,-0.24557016180658872,1400.0,612.9824907438878,4,7,7,264.4301680328366,17,58000.0,294.24289875093,430.0,21,0.10771273847879306,0.11486779664599958,0.024659907709967517,2.128947239867737,0.2971887457222498,0.52857857828344,0.45,0.21614654418060678,14,0.23751132965563934,29,45,4
162,局部扰动,3.554163187916257,2.938978924658676,-2.9471256732218194,0.8028743267781806,2.046919231423513,3.465031894167882,3.2123679385992734,4.212425943760295,3.230359380758499,111.11287432677818,114.06,111.11287432677818,110.31,6.747490484338589,3.546919231423513,10000.0,10000.0,-0.05,-0.24606159610954098,1400.0,631.9351670093788,4,7,9,264.14445634408855,18,58000.0,311.93068587215373,430.0,21,0.11920965152096415,0.1142858065283894,0.0239476706201561,2.198576224689908,0.3,0.5120641805167575,0.44933952650866776,0.22,14,0.23453380865204146,29,45,4
163,局部扰动,3.4328505777825478,2.872062237198383,-3.1402943617177783,0.6097056382822217,2.472140642597482,3.4318752128935577,3.2422856543798177,4.209325710497665,2.9145840353561234,110.91970563828222,114.06,110.91970563828222,110.31,6.620712984556521,3.972140642597482,10000.0,10000.0,-0.05,-0.25,1404.5368459265585,605.5957027475699,4,7,9,271.3161445115368,17,58000.0,302.62525567966844,430.0,21,0.11062500404848953,0.11655370955475575,0.02660863191327196,2.2254848107254372,0.3,0.5364246270111226,0.44982725730457374,0.22,14,0.22729045608613407,28,46,5
164,局部扰动,3.500572450619498,2.9488538605185655,-2.896828804783084,0.8531711952169161,2.098448675994595,3.7212605372679404,3.292361192835519,3.9895269676813663,3.248587412770917,111.16317119521692,114.06,111.16317119521692,110.31,6.736397522048553,3.5984486759945953,10000.0,10000.0,-0.05,-0.25,1431.6998167180336,601.3373059335826,4,7,7,262.90294238024427,17,58000.0,292.74127726478554,430.0,21,0.1180114111219492,0.11208847619962056,0.026168978256437884,2.2264924096510703,0.29303640993378904,0.5451461413587585,0.45,0.22,14,0.23095713300205276,30,46,4
